case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource
case_000631,A_Submitted,2016-01-09T01:17:30.139404,start,
case_000631,A_Submitted,2016-01-09T01:17:31.139404,complete,
case_000631,W_Handle leads,2016-01-09T01:17:31.139404,start,
case_000631,W_Handle leads,2016-01-09T01:21:53.875260,complete,
case_000631,W_Handle leads,2016-01-09T01:21:53.875260,start,
case_000632,__PROCESS_START__,2016-01-09T01:22:01.842476,start,
case_000632,A_Create Application,2016-01-09T01:22:01.842476,start,
case_000631,W_Handle leads,2016-01-09T01:22:07.153573,complete,
case_000631,W_Handle leads,2016-01-09T01:22:07.153573,start,
case_000631,W_Handle leads,2016-01-09T01:22:09.514803,complete,
case_000631,W_Complete application,2016-01-09T01:22:09.514803,start,
case_000615,W_Complete application,2016-01-09T01:22:48.239934,complete,
case_000615,W_Complete application,2016-01-09T01:22:48.239934,start,
case_000632,A_Create Application,2016-01-09T01:23:35.409749,complete,
case_000632,W_Complete application,2016-01-09T01:23:35.409749,start,
case_000621,W_Complete application,2016-01-09T01:24:32.135635,complete,
case_000621,A_Concept,2016-01-09T01:24:32.135635,start,
case_000615,W_Complete application,2016-01-09T01:24:59.789073,complete,
case_000615,W_Complete application,2016-01-09T01:24:59.789073,start,
case_000633,__PROCESS_START__,2016-01-09T01:27:18.195890,start,
case_000633,A_Create Application,2016-01-09T01:27:18.195890,start,
case_000615,W_Complete application,2016-01-09T01:27:36.214244,complete,
case_000615,W_Complete application,2016-01-09T01:27:36.214244,start,
case_000632,W_Complete application,2016-01-09T01:27:37.667359,complete,
case_000632,W_Call after offers,2016-01-09T01:27:37.667359,start,
case_000632,W_Call after offers,2016-01-09T01:27:57.127906,complete,
case_000510,W_Call incomplete files,2016-01-09T01:27:57.328970,complete,
case_000621,A_Concept,2016-01-09T01:28:14.503277,complete,
case_000621,W_Complete application,2016-01-09T01:28:14.503277,start,
case_000628,W_Complete application,2016-01-09T01:29:39.848557,complete,
case_000628,W_Complete application,2016-01-09T01:29:39.848557,start,
case_000633,A_Create Application,2016-01-09T01:30:34.267372,complete,
case_000633,A_Submitted,2016-01-09T01:30:34.267372,start,
case_000633,A_Submitted,2016-01-09T01:30:47.558777,complete,
case_000633,W_Handle leads,2016-01-09T01:30:47.558777,start,
case_000617,W_Complete application,2016-01-09T01:35:40.625620,complete,
case_000617,W_Call after offers,2016-01-09T01:35:40.625620,start,
case_000617,W_Call after offers,2016-01-09T01:36:24.167247,complete,
case_000631,W_Complete application,2016-01-09T01:36:45.633871,complete,
case_000631,A_Accepted,2016-01-09T01:36:45.633871,start,
case_000633,W_Handle leads,2016-01-09T01:37:02.758165,complete,
case_000633,W_Complete application,2016-01-09T01:37:02.758165,start,
case_000628,W_Complete application,2016-01-09T01:37:23.018986,complete,
case_000628,A_Concept,2016-01-09T01:37:23.018986,start,
case_000634,__PROCESS_START__,2016-01-09T01:38:57.276568,start,
case_000634,A_Create Application,2016-01-09T01:38:57.276568,start,
case_000628,A_Concept,2016-01-09T01:39:10.867864,complete,
case_000628,W_Complete application,2016-01-09T01:39:10.867864,start,
case_000634,A_Create Application,2016-01-09T01:39:30.920322,complete,
case_000634,A_Submitted,2016-01-09T01:39:30.920322,start,
case_000631,A_Accepted,2016-01-09T01:39:53.211576,complete,
case_000631,O_Create Offer,2016-01-09T01:39:53.211576,start,
case_000634,A_Submitted,2016-01-09T01:40:08.601121,complete,
case_000634,W_Handle leads,2016-01-09T01:40:08.601121,start,
case_000612,W_Complete application,2016-01-09T01:45:47.328177,complete,
case_000612,W_Complete application,2016-01-09T01:45:47.328177,start,
case_000585,W_Complete application,2016-01-09T01:46:34.343202,complete,
case_000585,A_Accepted,2016-01-09T01:46:34.343202,start,
case_000635,__PROCESS_START__,2016-01-09T01:47:37.391956,start,
case_000635,A_Create Application,2016-01-09T01:47:37.391956,start,
case_000567,W_Complete application,2016-01-09T01:47:41.535753,complete,
case_000567,W_Complete application,2016-01-09T01:47:41.535753,start,
case_000635,A_Create Application,2016-01-09T01:48:19.410038,complete,
case_000635,A_Submitted,2016-01-09T01:48:19.410038,start,
case_000635,A_Submitted,2016-01-09T01:48:48.730099,complete,
case_000635,W_Handle leads,2016-01-09T01:48:48.730099,start,
case_000635,W_Handle leads,2016-01-09T01:49:06.953857,complete,
case_000635,W_Handle leads,2016-01-09T01:49:06.953857,start,
case_000631,O_Create Offer,2016-01-09T01:50:35.309201,complete,
case_000631,O_Created,2016-01-09T01:50:35.309201,start,
case_000633,W_Complete application,2016-01-09T01:50:42.010433,complete,
case_000633,A_Accepted,2016-01-09T01:50:42.010433,start,
case_000631,O_Created,2016-01-09T01:50:54.760617,complete,
case_000631,O_Sent (mail and online),2016-01-09T01:50:54.760617,start,
case_000634,W_Handle leads,2016-01-09T01:51:37.238937,complete,
case_000634,W_Handle leads,2016-01-09T01:51:37.238937,start,
case_000585,A_Accepted,2016-01-09T01:51:41.623120,complete,
case_000585,W_Complete application,2016-01-09T01:51:41.623120,start,
case_000631,O_Sent (mail and online),2016-01-09T01:51:46.913740,complete,
case_000631,W_Complete application,2016-01-09T01:51:46.913740,start,
case_000524,W_Complete application,2016-01-09T01:52:51.413884,complete,
case_000524,W_Complete application,2016-01-09T01:52:51.413884,start,
case_000635,W_Handle leads,2016-01-09T01:54:11.992172,complete,
case_000635,W_Handle leads,2016-01-09T01:54:11.992172,start,
case_000633,A_Accepted,2016-01-09T01:54:45.578055,complete,
case_000633,O_Create Offer,2016-01-09T01:54:45.578055,start,
case_000635,W_Handle leads,2016-01-09T01:55:42.600916,complete,
case_000635,W_Handle leads,2016-01-09T01:55:42.600916,start,
case_000634,W_Handle leads,2016-01-09T01:56:33.992441,complete,
case_000634,W_Complete application,2016-01-09T01:56:33.992441,start,
case_000635,W_Handle leads,2016-01-09T01:57:44.930833,complete,
case_000635,W_Handle leads,2016-01-09T01:57:44.930833,start,
case_000524,W_Complete application,2016-01-09T01:59:18.211672,complete,
case_000524,W_Complete application,2016-01-09T01:59:18.211672,start,
case_000635,W_Handle leads,2016-01-09T02:01:15.875177,complete,
case_000635,W_Complete application,2016-01-09T02:01:15.875177,start,
case_000615,W_Complete application,2016-01-09T02:01:23.630577,complete,
case_000615,W_Complete application,2016-01-09T02:01:23.630577,start,
case_000524,W_Complete application,2016-01-09T02:02:36.153086,complete,
case_000524,W_Call after offers,2016-01-09T02:02:36.153086,start,
case_000524,W_Call after offers,2016-01-09T02:02:37.153086,complete,
case_000633,O_Create Offer,2016-01-09T02:02:46.184461,complete,
case_000633,O_Created,2016-01-09T02:02:46.184461,start,
case_000636,__PROCESS_START__,2016-01-09T02:03:45.933919,start,
case_000636,A_Create Application,2016-01-09T02:03:45.933919,start,
case_000633,O_Created,2016-01-09T02:04:29.566655,complete,
case_000633,O_Sent (mail and online),2016-01-09T02:04:29.566655,start,
case_000633,O_Sent (mail and online),2016-01-09T02:06:39.241516,complete,
case_000633,W_Complete application,2016-01-09T02:06:39.241516,start,
case_000636,A_Create Application,2016-01-09T02:09:10.207592,complete,
case_000636,A_Submitted,2016-01-09T02:09:10.207592,start,
case_000637,__PROCESS_START__,2016-01-09T02:10:29.353915,start,
case_000637,A_Create Application,2016-01-09T02:10:29.353915,start,
case_000585,W_Complete application,2016-01-09T02:10:38.839219,complete,
case_000585,W_Complete application,2016-01-09T02:10:38.839219,start,
case_000637,A_Create Application,2016-01-09T02:10:41.092543,complete,
case_000637,A_Submitted,2016-01-09T02:10:41.092543,start,
case_000637,A_Submitted,2016-01-09T02:10:43.660207,complete,
case_000637,W_Handle leads,2016-01-09T02:10:43.660207,start,
case_000636,A_Submitted,2016-01-09T02:11:38.110174,complete,
case_000636,W_Handle leads,2016-01-09T02:11:38.110174,start,
case_000636,W_Handle leads,2016-01-09T02:13:13.108317,complete,
case_000636,W_Handle leads,2016-01-09T02:13:13.108317,start,
case_000631,W_Complete application,2016-01-09T02:15:01.393723,complete,
case_000631,W_Call after offers,2016-01-09T02:15:01.393723,start,
case_000475,W_Complete application,2016-01-09T02:15:13.491038,complete,
case_000475,W_Complete application,2016-01-09T02:15:13.491038,start,
case_000631,W_Call after offers,2016-01-09T02:15:25.814825,complete,
case_000636,W_Handle leads,2016-01-09T02:16:27.344309,complete,
case_000636,W_Handle leads,2016-01-09T02:16:27.344309,start,
case_000637,W_Handle leads,2016-01-09T02:16:30.353948,complete,
case_000637,W_Complete application,2016-01-09T02:16:30.353948,start,
case_000585,W_Complete application,2016-01-09T02:16:59.226338,complete,
case_000585,W_Complete application,2016-01-09T02:16:59.226338,start,
case_000638,__PROCESS_START__,2016-01-09T02:18:02.602962,start,
case_000638,A_Create Application,2016-01-09T02:18:02.602962,start,
case_000636,W_Handle leads,2016-01-09T02:18:32.068057,complete,
case_000636,W_Complete application,2016-01-09T02:18:32.068057,start,
case_000638,A_Create Application,2016-01-09T02:19:18.405558,complete,
case_000638,A_Submitted,2016-01-09T02:19:18.405558,start,
case_000638,A_Submitted,2016-01-09T02:19:55.332996,complete,
case_000638,W_Handle leads,2016-01-09T02:19:55.332996,start,
case_000639,__PROCESS_START__,2016-01-09T02:19:58.970983,start,
case_000639,A_Create Application,2016-01-09T02:19:58.970983,start,
case_000638,W_Handle leads,2016-01-09T02:20:50.709223,complete,
case_000638,W_Complete application,2016-01-09T02:20:50.709223,start,
case_000639,A_Create Application,2016-01-09T02:21:54.074256,complete,
case_000639,A_Submitted,2016-01-09T02:21:54.074256,start,
case_000639,A_Submitted,2016-01-09T02:22:43.138213,complete,
case_000639,W_Handle leads,2016-01-09T02:22:43.138213,start,
case_000639,W_Handle leads,2016-01-09T02:22:48.447790,complete,
case_000639,W_Complete application,2016-01-09T02:22:48.447790,start,
case_000640,__PROCESS_START__,2016-01-09T02:24:42.353867,start,
case_000640,A_Create Application,2016-01-09T02:24:42.353867,start,
case_000640,A_Create Application,2016-01-09T02:26:12.119290,complete,
case_000640,W_Complete application,2016-01-09T02:26:12.119290,start,
case_000634,W_Complete application,2016-01-09T02:27:00.152317,complete,
case_000634,A_Accepted,2016-01-09T02:27:00.152317,start,
case_000634,A_Accepted,2016-01-09T02:28:47.079596,complete,
case_000634,O_Create Offer,2016-01-09T02:28:47.079596,start,
case_000628,W_Complete application,2016-01-09T02:29:19.325131,complete,
case_000628,A_Concept,2016-01-09T02:29:19.325131,start,
case_000639,W_Complete application,2016-01-09T02:30:02.436891,complete,
case_000639,A_Concept,2016-01-09T02:30:02.436891,start,
case_000628,A_Concept,2016-01-09T02:30:43.754243,complete,
case_000628,W_Complete application,2016-01-09T02:30:43.754243,start,
case_000639,A_Concept,2016-01-09T02:32:53.118138,complete,
case_000639,A_Accepted,2016-01-09T02:32:53.118138,start,
case_000633,W_Complete application,2016-01-09T02:33:00.068772,complete,
case_000633,W_Complete application,2016-01-09T02:33:00.068772,start,
case_000605,W_Call after offers,2016-01-09T02:34:05.059678,complete,
case_000629,W_Complete application,2016-01-09T02:35:15.070249,complete,
case_000629,W_Call after offers,2016-01-09T02:35:15.070249,start,
case_000634,O_Create Offer,2016-01-09T02:36:59.341081,complete,
case_000634,O_Created,2016-01-09T02:36:59.341081,start,
case_000634,O_Created,2016-01-09T02:37:23.632461,complete,
case_000634,O_Create Offer,2016-01-09T02:37:23.632461,start,
case_000634,O_Create Offer,2016-01-09T02:38:37.768276,complete,
case_000634,O_Created,2016-01-09T02:38:37.768276,start,
case_000634,O_Created,2016-01-09T02:38:56.496370,complete,
case_000634,O_Sent (mail and online),2016-01-09T02:38:56.496370,start,
case_000634,O_Sent (mail and online),2016-01-09T02:39:08.952742,complete,
case_000634,W_Complete application,2016-01-09T02:39:08.952742,start,
case_000527,W_Complete application,2016-01-09T02:40:16.677002,complete,
case_000527,W_Complete application,2016-01-09T02:40:16.677002,start,
case_000619,W_Complete application,2016-01-09T02:41:26.383228,complete,
case_000619,W_Complete application,2016-01-09T02:41:26.383228,start,
case_000639,A_Accepted,2016-01-09T02:42:22.628096,complete,
case_000639,O_Create Offer,2016-01-09T02:42:22.628096,start,
case_000639,O_Create Offer,2016-01-09T02:43:15.808770,complete,
case_000639,O_Created,2016-01-09T02:43:15.808770,start,
case_000629,W_Call after offers,2016-01-09T02:43:26.253173,complete,
case_000637,W_Complete application,2016-01-09T02:44:16.400672,complete,
case_000637,W_Complete application,2016-01-09T02:44:16.400672,start,
case_000639,O_Created,2016-01-09T02:44:34.912703,complete,
case_000639,O_Sent (mail and online),2016-01-09T02:44:34.912703,start,
case_000619,W_Complete application,2016-01-09T02:44:57.630764,complete,
case_000619,W_Complete application,2016-01-09T02:44:57.630764,start,
case_000634,W_Complete application,2016-01-09T02:46:09.394245,complete,
case_000634,W_Call after offers,2016-01-09T02:46:09.394245,start,
case_000639,O_Sent (mail and online),2016-01-09T02:47:57.440104,complete,
case_000639,W_Complete application,2016-01-09T02:47:57.440104,start,
case_000637,W_Complete application,2016-01-09T02:50:01.401192,complete,
case_000637,W_Complete application,2016-01-09T02:50:01.401192,start,
case_000633,W_Complete application,2016-01-09T02:50:48.814511,complete,
case_000633,A_Accepted,2016-01-09T02:50:48.814511,start,
case_000607,W_Complete application,2016-01-09T02:51:28.154622,complete,
case_000607,W_Complete application,2016-01-09T02:51:28.154622,start,
case_000633,A_Accepted,2016-01-09T02:52:35.345675,complete,
case_000633,O_Create Offer,2016-01-09T02:52:35.345675,start,
case_000475,W_Complete application,2016-01-09T02:53:11.238567,complete,
case_000475,W_Call after offers,2016-01-09T02:53:11.238567,start,
case_000633,O_Create Offer,2016-01-09T02:54:16.603901,complete,
case_000633,O_Created,2016-01-09T02:54:16.603901,start,
case_000633,O_Created,2016-01-09T02:54:30.792828,complete,
case_000633,O_Sent (mail and online),2016-01-09T02:54:30.792828,start,
case_000633,O_Sent (mail and online),2016-01-09T02:54:41.072176,complete,
case_000633,W_Call after offers,2016-01-09T02:54:41.072176,start,
case_000607,W_Complete application,2016-01-09T02:57:28.277262,complete,
case_000607,W_Complete application,2016-01-09T02:57:28.277262,start,
case_000547,W_Complete application,2016-01-09T02:57:29.330531,complete,
case_000547,W_Complete application,2016-01-09T02:57:29.330531,start,
case_000607,W_Complete application,2016-01-09T03:00:22.705625,complete,
case_000607,A_Accepted,2016-01-09T03:00:22.705625,start,
case_000641,__PROCESS_START__,2016-01-09T03:02:08.749097,start,
case_000641,A_Create Application,2016-01-09T03:02:08.749097,start,
case_000475,W_Call after offers,2016-01-09T03:03:19.573503,complete,
case_000607,A_Accepted,2016-01-09T03:03:40.798388,complete,
case_000607,W_Complete application,2016-01-09T03:03:40.798388,start,
case_000641,A_Create Application,2016-01-09T03:04:14.033681,complete,
case_000641,A_Submitted,2016-01-09T03:04:14.033681,start,
case_000642,__PROCESS_START__,2016-01-09T03:06:38.565742,start,
case_000642,A_Create Application,2016-01-09T03:06:38.565742,start,
case_000642,A_Create Application,2016-01-09T03:07:33.395759,complete,
case_000642,W_Complete application,2016-01-09T03:07:33.395759,start,
case_000641,A_Submitted,2016-01-09T03:08:21.033008,complete,
case_000641,W_Handle leads,2016-01-09T03:08:21.033008,start,
case_000641,W_Handle leads,2016-01-09T03:08:56.478683,complete,
case_000641,W_Handle leads,2016-01-09T03:08:56.478683,start,
case_000615,W_Complete application,2016-01-09T03:10:02.032623,complete,
case_000615,A_Accepted,2016-01-09T03:10:02.032623,start,
case_000615,A_Accepted,2016-01-09T03:10:50.115320,complete,
case_000615,O_Create Offer,2016-01-09T03:10:50.115320,start,
case_000436,W_Complete application,2016-01-09T03:11:15.780199,complete,
case_000436,O_Create Offer,2016-01-09T03:11:15.780199,start,
case_000643,__PROCESS_START__,2016-01-09T03:11:22.721826,start,
case_000643,A_Create Application,2016-01-09T03:11:22.721826,start,
case_000574,W_Complete application,2016-01-09T03:11:48.127536,complete,
case_000574,W_Complete application,2016-01-09T03:11:48.127536,start,
case_000527,W_Complete application,2016-01-09T03:12:11.823524,complete,
case_000527,O_Create Offer,2016-01-09T03:12:11.823524,start,
case_000527,O_Create Offer,2016-01-09T03:12:45.955085,complete,
case_000527,O_Created,2016-01-09T03:12:45.955085,start,
case_000527,O_Created,2016-01-09T03:13:14.624365,complete,
case_000527,O_Sent (mail and online),2016-01-09T03:13:14.624365,start,
case_000644,__PROCESS_START__,2016-01-09T03:14:20.382136,start,
case_000644,A_Create Application,2016-01-09T03:14:20.382136,start,
case_000643,A_Create Application,2016-01-09T03:14:49.454630,complete,
case_000643,A_Submitted,2016-01-09T03:14:49.454630,start,
case_000644,A_Create Application,2016-01-09T03:15:00.545729,complete,
case_000644,A_Submitted,2016-01-09T03:15:00.545729,start,
case_000615,O_Create Offer,2016-01-09T03:15:12.417854,complete,
case_000615,O_Created,2016-01-09T03:15:12.417854,start,
case_000615,O_Created,2016-01-09T03:15:15.449620,complete,
case_000615,O_Sent (mail and online),2016-01-09T03:15:15.449620,start,
case_000643,A_Submitted,2016-01-09T03:15:45.364441,complete,
case_000643,W_Handle leads,2016-01-09T03:15:45.364441,start,
case_000436,O_Create Offer,2016-01-09T03:16:01.638096,complete,
case_000436,O_Created,2016-01-09T03:16:01.638096,start,
case_000644,A_Submitted,2016-01-09T03:16:02.424938,complete,
case_000644,W_Handle leads,2016-01-09T03:16:02.424938,start,
case_000547,W_Complete application,2016-01-09T03:16:04.720947,complete,
case_000547,W_Call after offers,2016-01-09T03:16:04.720947,start,
case_000547,W_Call after offers,2016-01-09T03:16:10.419483,complete,
case_000436,O_Created,2016-01-09T03:16:34.447606,complete,
case_000436,O_Sent (mail and online),2016-01-09T03:16:34.447606,start,
case_000527,O_Sent (mail and online),2016-01-09T03:16:48.538130,complete,
case_000527,W_Complete application,2016-01-09T03:16:48.538130,start,
case_000615,O_Sent (mail and online),2016-01-09T03:17:35.617463,complete,
case_000615,O_Create Offer,2016-01-09T03:17:35.617463,start,
case_000633,W_Call after offers,2016-01-09T03:17:42.869872,complete,
case_000436,O_Sent (mail and online),2016-01-09T03:19:01.208924,complete,
case_000436,W_Complete application,2016-01-09T03:19:01.208924,start,
case_000615,O_Create Offer,2016-01-09T03:19:26.643708,complete,
case_000615,O_Created,2016-01-09T03:19:26.643708,start,
case_000615,O_Created,2016-01-09T03:19:31.474166,complete,
case_000615,O_Sent (mail and online),2016-01-09T03:19:31.474166,start,
case_000641,W_Handle leads,2016-01-09T03:19:36.724689,complete,
case_000641,W_Complete application,2016-01-09T03:19:36.724689,start,
case_000615,O_Sent (mail and online),2016-01-09T03:19:41.408648,complete,
case_000615,W_Complete application,2016-01-09T03:19:41.408648,start,
case_000644,W_Handle leads,2016-01-09T03:19:44.657741,complete,
case_000644,W_Handle leads,2016-01-09T03:19:44.657741,start,
case_000643,W_Handle leads,2016-01-09T03:24:13.948054,complete,
case_000643,W_Complete application,2016-01-09T03:24:13.948054,start,
case_000436,W_Complete application,2016-01-09T03:26:46.679495,complete,
case_000436,W_Call after offers,2016-01-09T03:26:46.679495,start,
case_000436,W_Call after offers,2016-01-09T03:28:07.129706,complete,
case_000645,__PROCESS_START__,2016-01-09T03:33:21.166268,start,
case_000645,A_Create Application,2016-01-09T03:33:21.166268,start,
case_000645,A_Create Application,2016-01-09T03:33:36.863874,complete,
case_000645,A_Submitted,2016-01-09T03:33:36.863874,start,
case_000635,W_Complete application,2016-01-09T03:35:05.225778,complete,
case_000635,W_Call after offers,2016-01-09T03:35:05.225778,start,
case_000646,__PROCESS_START__,2016-01-09T03:35:05.929925,start,
case_000646,A_Create Application,2016-01-09T03:35:05.929925,start,
case_000635,W_Call after offers,2016-01-09T03:35:08.097657,complete,
case_000645,A_Submitted,2016-01-09T03:36:28.304303,complete,
case_000645,W_Handle leads,2016-01-09T03:36:28.304303,start,
case_000626,W_Complete application,2016-01-09T03:36:37.543797,complete,
case_000626,W_Complete application,2016-01-09T03:36:37.543797,start,
case_000646,A_Create Application,2016-01-09T03:36:52.241911,complete,
case_000646,A_Submitted,2016-01-09T03:36:52.241911,start,
case_000646,A_Submitted,2016-01-09T03:37:04.995541,complete,
case_000646,W_Handle leads,2016-01-09T03:37:04.995541,start,
case_000645,W_Handle leads,2016-01-09T03:39:48.722421,complete,
case_000645,W_Handle leads,2016-01-09T03:39:48.722421,start,
case_000325,W_Complete application,2016-01-09T03:42:28.842653,complete,
case_000325,W_Complete application,2016-01-09T03:42:28.842653,start,
case_000645,W_Handle leads,2016-01-09T03:43:43.639065,complete,
case_000645,W_Handle leads,2016-01-09T03:43:43.639065,start,
case_000642,W_Complete application,2016-01-09T03:43:47.803019,complete,
case_000642,A_Concept,2016-01-09T03:43:47.803019,start,
case_000325,W_Complete application,2016-01-09T03:43:51.227169,complete,
case_000325,W_Complete application,2016-01-09T03:43:51.227169,start,
case_000644,W_Handle leads,2016-01-09T03:43:56.351014,complete,
case_000644,W_Handle leads,2016-01-09T03:43:56.351014,start,
case_000642,A_Concept,2016-01-09T03:45:45.085162,complete,
case_000642,W_Complete application,2016-01-09T03:45:45.085162,start,
case_000645,W_Handle leads,2016-01-09T03:45:56.269911,complete,
case_000645,W_Complete application,2016-01-09T03:45:56.269911,start,
case_000325,W_Complete application,2016-01-09T03:46:15.857450,complete,
case_000325,W_Complete application,2016-01-09T03:46:15.857450,start,
case_000621,W_Complete application,2016-01-09T03:50:08.984658,complete,
case_000621,W_Complete application,2016-01-09T03:50:08.984658,start,
case_000621,W_Complete application,2016-01-09T03:50:18.646956,complete,
case_000621,W_Call after offers,2016-01-09T03:50:18.646956,start,
case_000616,W_Complete application,2016-01-09T03:53:35.769760,complete,
case_000616,A_Accepted,2016-01-09T03:53:35.769760,start,
case_000616,A_Accepted,2016-01-09T03:54:08.705873,complete,
case_000616,O_Create Offer,2016-01-09T03:54:08.705873,start,
case_000645,W_Complete application,2016-01-09T03:54:14.921418,complete,
case_000645,A_Accepted,2016-01-09T03:54:14.921418,start,
case_000645,A_Accepted,2016-01-09T03:56:48.013938,complete,
case_000645,O_Create Offer,2016-01-09T03:56:48.013938,start,
case_000647,__PROCESS_START__,2016-01-09T03:57:50.793904,start,
case_000647,A_Create Application,2016-01-09T03:57:50.793904,start,
case_000535,W_Complete application,2016-01-09T03:58:05.068347,complete,
case_000535,A_Concept,2016-01-09T03:58:05.068347,start,
case_000648,__PROCESS_START__,2016-01-09T03:59:23.740613,start,
case_000648,A_Create Application,2016-01-09T03:59:23.740613,start,
case_000647,A_Create Application,2016-01-09T03:59:50.604015,complete,
case_000647,A_Submitted,2016-01-09T03:59:50.604015,start,
case_000648,A_Create Application,2016-01-09T04:00:19.762234,complete,
case_000648,W_Complete application,2016-01-09T04:00:19.762234,start,
case_000647,A_Submitted,2016-01-09T04:00:30.163363,complete,
case_000647,W_Handle leads,2016-01-09T04:00:30.163363,start,
case_000649,__PROCESS_START__,2016-01-09T04:00:41.711508,start,
case_000649,A_Create Application,2016-01-09T04:00:41.711508,start,
case_000587,W_Complete application,2016-01-09T04:01:59.797221,complete,
case_000587,A_Concept,2016-01-09T04:01:59.797221,start,
case_000649,A_Create Application,2016-01-09T04:02:50.698639,complete,
case_000649,A_Submitted,2016-01-09T04:02:50.698639,start,
case_000647,W_Handle leads,2016-01-09T04:03:30.913562,complete,
case_000647,W_Complete application,2016-01-09T04:03:30.913562,start,
case_000645,O_Create Offer,2016-01-09T04:04:10.040495,complete,
case_000645,O_Created,2016-01-09T04:04:10.040495,start,
case_000645,O_Created,2016-01-09T04:04:38.460357,complete,
case_000645,O_Sent (mail and online),2016-01-09T04:04:38.460357,start,
case_000649,A_Submitted,2016-01-09T04:05:02.909941,complete,
case_000649,W_Handle leads,2016-01-09T04:05:02.909941,start,
case_000649,W_Handle leads,2016-01-09T04:05:14.319136,complete,
case_000649,W_Handle leads,2016-01-09T04:05:14.319136,start,
case_000587,A_Concept,2016-01-09T04:05:30.745046,complete,
case_000587,W_Complete application,2016-01-09T04:05:30.745046,start,
case_000535,A_Concept,2016-01-09T04:06:08.212822,complete,
case_000535,W_Complete application,2016-01-09T04:06:08.212822,start,
case_000650,__PROCESS_START__,2016-01-09T04:08:51.593472,start,
case_000650,A_Create Application,2016-01-09T04:08:51.593472,start,
case_000649,W_Handle leads,2016-01-09T04:09:33.182777,complete,
case_000649,W_Complete application,2016-01-09T04:09:33.182777,start,
case_000616,O_Create Offer,2016-01-09T04:09:53.109565,complete,
case_000616,O_Created,2016-01-09T04:09:53.109565,start,
case_000650,A_Create Application,2016-01-09T04:09:54.368850,complete,
case_000650,A_Concept,2016-01-09T04:09:54.368850,start,
case_000645,O_Sent (mail and online),2016-01-09T04:10:37.509688,complete,
case_000645,W_Complete application,2016-01-09T04:10:37.509688,start,
case_000616,O_Created,2016-01-09T04:11:12.482288,complete,
case_000616,O_Sent (mail and online),2016-01-09T04:11:12.482288,start,
case_000616,O_Sent (mail and online),2016-01-09T04:12:59.735909,complete,
case_000616,W_Complete application,2016-01-09T04:12:59.735909,start,
case_000645,W_Complete application,2016-01-09T04:13:44.885645,complete,
case_000645,W_Complete application,2016-01-09T04:13:44.885645,start,
case_000650,A_Concept,2016-01-09T04:14:35.899431,complete,
case_000650,W_Complete application,2016-01-09T04:14:35.899431,start,
case_000578,W_Complete application,2016-01-09T04:15:55.766108,complete,
case_000578,W_Complete application,2016-01-09T04:15:55.766108,start,
case_000651,__PROCESS_START__,2016-01-09T04:16:10.368454,start,
case_000651,A_Create Application,2016-01-09T04:16:10.368454,start,
case_000651,A_Create Application,2016-01-09T04:17:41.160970,complete,
case_000651,A_Submitted,2016-01-09T04:17:41.160970,start,
case_000621,W_Call after offers,2016-01-09T04:19:19.362196,complete,
case_000527,W_Complete application,2016-01-09T04:19:43.138369,complete,
case_000527,W_Call after offers,2016-01-09T04:19:43.138369,start,
case_000527,W_Call after offers,2016-01-09T04:19:49.559723,complete,
case_000651,A_Submitted,2016-01-09T04:20:43.364963,complete,
case_000651,W_Handle leads,2016-01-09T04:20:43.364963,start,
case_000646,W_Handle leads,2016-01-09T04:21:30.812171,complete,
case_000646,W_Complete application,2016-01-09T04:21:30.812171,start,
case_000596,W_Complete application,2016-01-09T04:22:16.575291,complete,
case_000596,W_Call after offers,2016-01-09T04:22:16.575291,start,
case_000535,W_Complete application,2016-01-09T04:24:20.937891,complete,
case_000535,W_Complete application,2016-01-09T04:24:20.937891,start,
case_000535,W_Complete application,2016-01-09T04:24:29.797493,complete,
case_000535,A_Concept,2016-01-09T04:24:29.797493,start,
case_000639,W_Complete application,2016-01-09T04:24:39.038451,complete,
case_000639,W_Complete application,2016-01-09T04:24:39.038451,start,
case_000652,__PROCESS_START__,2016-01-09T04:25:30.070341,start,
case_000652,A_Create Application,2016-01-09T04:25:30.070341,start,
case_000616,W_Complete application,2016-01-09T04:26:03.005912,complete,
case_000616,W_Complete application,2016-01-09T04:26:03.005912,start,
case_000611,W_Complete application,2016-01-09T04:26:24.075954,complete,
case_000611,A_Concept,2016-01-09T04:26:24.075954,start,
case_000651,W_Handle leads,2016-01-09T04:26:35.306314,complete,
case_000651,W_Handle leads,2016-01-09T04:26:35.306314,start,
case_000652,A_Create Application,2016-01-09T04:27:20.098744,complete,
case_000652,A_Submitted,2016-01-09T04:27:20.098744,start,
case_000611,A_Concept,2016-01-09T04:28:05.792623,complete,
case_000611,W_Complete application,2016-01-09T04:28:05.792623,start,
case_000651,W_Handle leads,2016-01-09T04:28:33.977400,complete,
case_000651,W_Handle leads,2016-01-09T04:28:33.977400,start,
case_000578,W_Complete application,2016-01-09T04:29:32.027399,complete,
case_000578,A_Concept,2016-01-09T04:29:32.027399,start,
case_000535,A_Concept,2016-01-09T04:29:36.309246,complete,
case_000535,W_Complete application,2016-01-09T04:29:36.309246,start,
case_000578,A_Concept,2016-01-09T04:29:56.936539,complete,
case_000578,W_Complete application,2016-01-09T04:29:56.936539,start,
