case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource
case_000058,A_Submitted,2024-01-05T20:05:39.748911,start,resource_stub
case_000058,A_Submitted,2024-01-05T20:06:49.790839,complete,resource_stub
case_000058,A_Concept,2024-01-05T20:06:49.790839,start,resource_stub
case_000058,A_Concept,2024-01-05T20:21:15.298022,complete,resource_stub
case_000058,A_Accepted,2024-01-05T20:21:15.298022,start,resource_stub
case_000059,__PROCESS_START__,2024-01-05T20:28:13.590388,start,
case_000059,A_Create Application,2024-01-05T20:28:13.590388,start,resource_stub
case_000059,A_Create Application,2024-01-05T20:39:47.929475,complete,resource_stub
case_000059,A_Submitted,2024-01-05T20:39:47.929475,start,resource_stub
case_000059,A_Submitted,2024-01-05T20:42:58.700275,complete,resource_stub
case_000059,A_Concept,2024-01-05T20:42:58.700275,start,resource_stub
case_000059,A_Concept,2024-01-05T20:54:08.148483,complete,resource_stub
case_000059,A_Accepted,2024-01-05T20:54:08.148483,start,resource_stub
case_000059,A_Accepted,2024-01-05T21:04:46.124510,complete,resource_stub
case_000059,O_Create Offer,2024-01-05T21:04:46.124510,start,resource_stub
case_000059,O_Create Offer,2024-01-05T21:26:30.294353,complete,resource_stub
case_000059,O_Sent (mail and online),2024-01-05T21:26:30.294353,start,resource_stub
case_000059,O_Sent (mail and online),2024-01-05T21:36:31.633726,complete,resource_stub
case_000059,A_Complete,2024-01-05T21:36:31.633726,start,resource_stub
case_000060,__PROCESS_START__,2024-01-05T21:36:56.234357,start,
case_000060,A_Create Application,2024-01-05T21:36:56.234357,start,resource_stub
case_000058,A_Accepted,2024-01-05T21:38:09.836247,complete,resource_stub
case_000058,O_Create Offer,2024-01-05T21:38:09.836247,start,resource_stub
case_000059,A_Complete,2024-01-05T21:38:34.109137,complete,resource_stub
case_000060,A_Create Application,2024-01-05T21:45:28.057766,complete,resource_stub
case_000060,A_Submitted,2024-01-05T21:45:28.057766,start,resource_stub
case_000060,A_Submitted,2024-01-05T21:47:42.118219,complete,resource_stub
case_000060,A_Concept,2024-01-05T21:47:42.118219,start,resource_stub
case_000060,A_Concept,2024-01-05T22:02:58.061540,complete,resource_stub
case_000060,A_Accepted,2024-01-05T22:02:58.061540,start,resource_stub
case_000058,O_Create Offer,2024-01-05T22:19:53.379397,complete,resource_stub
case_000058,O_Sent (mail and online),2024-01-05T22:19:53.379397,start,resource_stub
case_000058,O_Sent (mail and online),2024-01-05T22:20:08.216578,complete,resource_stub
case_000058,A_Complete,2024-01-05T22:20:08.216578,start,resource_stub
case_000058,A_Complete,2024-01-05T22:21:32.465278,complete,resource_stub
case_000060,A_Accepted,2024-01-05T22:29:36.868759,complete,resource_stub
case_000060,O_Create Offer,2024-01-05T22:29:36.868759,start,resource_stub
case_000060,O_Create Offer,2024-01-05T22:48:57.178916,complete,resource_stub
case_000060,O_Sent (mail and online),2024-01-05T22:48:57.178916,start,resource_stub
case_000060,O_Sent (mail and online),2024-01-05T23:07:54.402601,complete,resource_stub
case_000060,A_Complete,2024-01-05T23:07:54.402601,start,resource_stub
case_000060,A_Complete,2024-01-05T23:08:17.087531,complete,resource_stub
case_000061,__PROCESS_START__,2024-01-06T08:33:22.593380,start,
case_000061,A_Create Application,2024-01-06T08:33:22.593380,start,resource_stub
case_000061,A_Create Application,2024-01-06T08:36:03.149885,complete,resource_stub
case_000061,A_Submitted,2024-01-06T08:36:03.149885,start,resource_stub
case_000061,A_Submitted,2024-01-06T08:38:02.384090,complete,resource_stub
case_000061,A_Concept,2024-01-06T08:38:02.384090,start,resource_stub
case_000061,A_Concept,2024-01-06T08:51:00.746131,complete,resource_stub
case_000061,A_Accepted,2024-01-06T08:51:00.746131,start,resource_stub
case_000062,__PROCESS_START__,2024-01-06T11:00:29.654395,start,
case_000062,A_Create Application,2024-01-06T11:00:29.654395,start,resource_stub
case_000062,A_Create Application,2024-01-06T11:03:54.243680,complete,resource_stub
case_000062,A_Submitted,2024-01-06T11:03:54.243680,start,resource_stub
case_000062,A_Submitted,2024-01-06T11:04:27.806878,complete,resource_stub
case_000062,A_Concept,2024-01-06T11:04:27.806878,start,resource_stub
case_000061,A_Accepted,2024-01-06T11:14:02.379725,complete,resource_stub
case_000061,O_Create Offer,2024-01-06T11:14:02.379725,start,resource_stub
case_000061,O_Create Offer,2024-01-06T11:14:12.388171,complete,resource_stub
case_000061,O_Sent (mail and online),2024-01-06T11:14:12.388171,start,resource_stub
case_000061,O_Sent (mail and online),2024-01-06T11:28:06.484008,complete,resource_stub
case_000061,A_Complete,2024-01-06T11:28:06.484008,start,resource_stub
case_000061,A_Complete,2024-01-06T11:35:27.447051,complete,resource_stub
case_000062,A_Concept,2024-01-06T12:08:30.023060,complete,resource_stub
case_000062,A_Accepted,2024-01-06T12:08:30.023060,start,resource_stub
case_000062,A_Accepted,2024-01-06T12:22:01.510947,complete,resource_stub
case_000062,O_Create Offer,2024-01-06T12:22:01.510947,start,resource_stub
case_000062,O_Create Offer,2024-01-06T12:38:38.062084,complete,resource_stub
case_000062,O_Sent (mail and online),2024-01-06T12:38:38.062084,start,resource_stub
case_000062,O_Sent (mail and online),2024-01-06T12:40:34.130426,complete,resource_stub
case_000062,A_Complete,2024-01-06T12:40:34.130426,start,resource_stub
case_000062,A_Complete,2024-01-06T12:56:24.913667,complete,resource_stub
case_000063,__PROCESS_START__,2024-01-06T12:57:43.237081,start,
case_000063,A_Create Application,2024-01-06T12:57:43.237081,start,resource_stub
case_000063,A_Create Application,2024-01-06T13:01:22.154136,complete,resource_stub
case_000063,A_Submitted,2024-01-06T13:01:22.154136,start,resource_stub
case_000063,A_Submitted,2024-01-06T13:01:28.336920,complete,resource_stub
case_000063,A_Concept,2024-01-06T13:01:28.336920,start,resource_stub
case_000063,A_Concept,2024-01-06T13:18:40.146178,complete,resource_stub
case_000063,A_Accepted,2024-01-06T13:18:40.146178,start,resource_stub
case_000064,__PROCESS_START__,2024-01-06T15:43:53.441021,start,
case_000064,A_Create Application,2024-01-06T15:43:53.441021,start,resource_stub
case_000064,A_Create Application,2024-01-06T15:46:56.337622,complete,resource_stub
case_000064,A_Submitted,2024-01-06T15:46:56.337622,start,resource_stub
case_000064,A_Submitted,2024-01-06T15:50:10.323157,complete,resource_stub
case_000064,A_Concept,2024-01-06T15:50:10.323157,start,resource_stub
case_000064,A_Concept,2024-01-06T16:56:15.180380,complete,resource_stub
case_000064,A_Accepted,2024-01-06T16:56:15.180380,start,resource_stub
case_000063,A_Accepted,2024-01-06T17:04:59.994333,complete,resource_stub
case_000063,O_Create Offer,2024-01-06T17:04:59.994333,start,resource_stub
case_000063,O_Create Offer,2024-01-06T17:32:08.968542,complete,resource_stub
case_000063,O_Sent (mail and online),2024-01-06T17:32:08.968542,start,resource_stub
case_000063,O_Sent (mail and online),2024-01-06T18:02:06.883396,complete,resource_stub
case_000063,A_Complete,2024-01-06T18:02:06.883396,start,resource_stub
case_000063,A_Complete,2024-01-06T18:13:12.980185,complete,resource_stub
case_000065,__PROCESS_START__,2024-01-06T20:10:22.337609,start,
case_000065,A_Create Application,2024-01-06T20:10:22.337609,start,resource_stub
case_000065,A_Create Application,2024-01-06T20:15:06.867388,complete,resource_stub
case_000065,A_Submitted,2024-01-06T20:15:06.867388,start,resource_stub
case_000065,A_Submitted,2024-01-06T20:17:39.312513,complete,resource_stub
case_000065,A_Concept,2024-01-06T20:17:39.312513,start,resource_stub
case_000065,A_Concept,2024-01-06T20:59:49.210586,complete,resource_stub
case_000065,A_Accepted,2024-01-06T20:59:49.210586,start,resource_stub
case_000066,__PROCESS_START__,2024-01-06T23:45:48.717919,start,
case_000066,A_Create Application,2024-01-06T23:45:48.717919,start,resource_stub
case_000066,A_Create Application,2024-01-06T23:49:46.854873,complete,resource_stub
case_000066,A_Submitted,2024-01-06T23:49:46.854873,start,resource_stub
case_000066,A_Submitted,2024-01-06T23:54:19.860723,complete,resource_stub
case_000066,A_Concept,2024-01-06T23:54:19.860723,start,resource_stub
case_000067,__PROCESS_START__,2024-01-07T00:23:16.234704,start,
case_000067,A_Create Application,2024-01-07T00:23:16.234704,start,resource_stub
case_000067,A_Create Application,2024-01-07T00:26:29.355831,complete,resource_stub
case_000067,A_Submitted,2024-01-07T00:26:29.355831,start,resource_stub
case_000067,A_Submitted,2024-01-07T00:27:05.357413,complete,resource_stub
case_000067,A_Concept,2024-01-07T00:27:05.357413,start,resource_stub
case_000068,__PROCESS_START__,2024-01-07T00:27:58.129866,start,
case_000068,A_Create Application,2024-01-07T00:27:58.129866,start,resource_stub
case_000065,A_Accepted,2024-01-07T00:32:51.446304,complete,resource_stub
case_000065,O_Create Offer,2024-01-07T00:32:51.446304,start,resource_stub
case_000068,A_Create Application,2024-01-07T00:33:02.682740,complete,resource_stub
case_000068,A_Submitted,2024-01-07T00:33:02.682740,start,resource_stub
case_000068,A_Submitted,2024-01-07T00:34:31.084435,complete,resource_stub
case_000068,A_Concept,2024-01-07T00:34:31.084435,start,resource_stub
case_000067,A_Concept,2024-01-07T00:44:07.787935,complete,resource_stub
case_000067,A_Accepted,2024-01-07T00:44:07.787935,start,resource_stub
case_000066,A_Concept,2024-01-07T01:16:00.298840,complete,resource_stub
case_000066,A_Accepted,2024-01-07T01:16:00.298840,start,resource_stub
case_000065,O_Create Offer,2024-01-07T01:16:24.395172,complete,resource_stub
case_000065,O_Sent (mail and online),2024-01-07T01:16:24.395172,start,resource_stub
case_000065,O_Sent (mail and online),2024-01-07T01:19:46.290160,complete,resource_stub
case_000065,A_Complete,2024-01-07T01:19:46.290160,start,resource_stub
case_000065,A_Complete,2024-01-07T01:21:21.409052,complete,resource_stub
case_000069,__PROCESS_START__,2024-01-07T01:22:32.672962,start,
case_000069,A_Create Application,2024-01-07T01:22:32.672962,start,resource_stub
case_000067,A_Accepted,2024-01-07T01:22:39.193370,complete,resource_stub
case_000067,O_Create Offer,2024-01-07T01:22:39.193370,start,resource_stub
case_000069,A_Create Application,2024-01-07T01:24:28.243602,complete,resource_stub
case_000069,A_Submitted,2024-01-07T01:24:28.243602,start,resource_stub
case_000069,A_Submitted,2024-01-07T01:24:46.115688,complete,resource_stub
case_000069,A_Concept,2024-01-07T01:24:46.115688,start,resource_stub
case_000066,A_Accepted,2024-01-07T01:25:40.977823,complete,resource_stub
case_000066,O_Create Offer,2024-01-07T01:25:40.977823,start,resource_stub
case_000068,A_Concept,2024-01-07T01:33:38.893993,complete,resource_stub
case_000068,A_Accepted,2024-01-07T01:33:38.893993,start,resource_stub
case_000069,A_Concept,2024-01-07T01:40:32.931503,complete,resource_stub
case_000069,A_Accepted,2024-01-07T01:40:32.931503,start,resource_stub
case_000064,A_Accepted,2024-01-07T01:45:55.449792,complete,resource_stub
case_000064,O_Create Offer,2024-01-07T01:45:55.449792,start,resource_stub
case_000067,O_Create Offer,2024-01-07T01:45:57.540943,complete,resource_stub
case_000067,O_Sent (mail and online),2024-01-07T01:45:57.540943,start,resource_stub
case_000069,A_Accepted,2024-01-07T01:48:30.898686,complete,resource_stub
case_000069,O_Create Offer,2024-01-07T01:48:30.898686,start,resource_stub
case_000067,O_Sent (mail and online),2024-01-07T01:53:46.873755,complete,resource_stub
case_000067,A_Complete,2024-01-07T01:53:46.873755,start,resource_stub
case_000067,A_Complete,2024-01-07T01:54:56.390727,complete,resource_stub
case_000066,O_Create Offer,2024-01-07T02:01:12.188944,complete,resource_stub
case_000066,O_Sent (mail and online),2024-01-07T02:01:12.188944,start,resource_stub
case_000064,O_Create Offer,2024-01-07T02:01:37.879631,complete,resource_stub
case_000064,O_Sent (mail and online),2024-01-07T02:01:37.879631,start,resource_stub
case_000069,O_Create Offer,2024-01-07T02:04:38.340700,complete,resource_stub
case_000069,O_Sent (mail and online),2024-01-07T02:04:38.340700,start,resource_stub
case_000066,O_Sent (mail and online),2024-01-07T02:06:39.173734,complete,resource_stub
case_000066,A_Complete,2024-01-07T02:06:39.173734,start,resource_stub
case_000070,__PROCESS_START__,2024-01-07T02:07:25.076960,start,
case_000070,A_Create Application,2024-01-07T02:07:25.076960,start,resource_stub
case_000066,A_Complete,2024-01-07T02:12:35.921639,complete,resource_stub
case_000069,O_Sent (mail and online),2024-01-07T02:13:24.697262,complete,resource_stub
case_000069,A_Complete,2024-01-07T02:13:24.697262,start,resource_stub
case_000070,A_Create Application,2024-01-07T02:17:07.988511,complete,resource_stub
case_000070,A_Submitted,2024-01-07T02:17:07.988511,start,resource_stub
case_000070,A_Submitted,2024-01-07T02:18:05.426577,complete,resource_stub
case_000070,A_Concept,2024-01-07T02:18:05.426577,start,resource_stub
case_000070,A_Concept,2024-01-07T02:18:26.715300,complete,resource_stub
case_000070,A_Accepted,2024-01-07T02:18:26.715300,start,resource_stub
case_000069,A_Complete,2024-01-07T02:20:39.908186,complete,resource_stub
case_000064,O_Sent (mail and online),2024-01-07T02:25:09.187393,complete,resource_stub
case_000064,A_Complete,2024-01-07T02:25:09.187393,start,resource_stub
case_000064,A_Complete,2024-01-07T02:32:09.275106,complete,resource_stub
case_000071,__PROCESS_START__,2024-01-07T02:41:32.473688,start,
case_000071,A_Create Application,2024-01-07T02:41:32.473688,start,resource_stub
case_000071,A_Create Application,2024-01-07T02:51:08.586076,complete,resource_stub
case_000071,A_Submitted,2024-01-07T02:51:08.586076,start,resource_stub
case_000071,A_Submitted,2024-01-07T02:57:16.602795,complete,resource_stub
case_000071,A_Concept,2024-01-07T02:57:16.602795,start,resource_stub
case_000070,A_Accepted,2024-01-07T03:10:27.860823,complete,resource_stub
case_000070,O_Create Offer,2024-01-07T03:10:27.860823,start,resource_stub
case_000071,A_Concept,2024-01-07T03:29:51.550949,complete,resource_stub
case_000071,A_Accepted,2024-01-07T03:29:51.550949,start,resource_stub
case_000070,O_Create Offer,2024-01-07T03:51:45.391781,complete,resource_stub
case_000070,O_Sent (mail and online),2024-01-07T03:51:45.391781,start,resource_stub
case_000068,A_Accepted,2024-01-07T04:00:43.229695,complete,resource_stub
case_000068,O_Create Offer,2024-01-07T04:00:43.229695,start,resource_stub
case_000070,O_Sent (mail and online),2024-01-07T04:01:00.065048,complete,resource_stub
case_000070,A_Complete,2024-01-07T04:01:00.065048,start,resource_stub
case_000070,A_Complete,2024-01-07T04:02:14.381090,complete,resource_stub
case_000068,O_Create Offer,2024-01-07T04:08:11.703712,complete,resource_stub
case_000068,O_Sent (mail and online),2024-01-07T04:08:11.703712,start,resource_stub
case_000068,O_Sent (mail and online),2024-01-07T04:13:55.149860,complete,resource_stub
case_000068,A_Complete,2024-01-07T04:13:55.149860,start,resource_stub
case_000068,A_Complete,2024-01-07T04:14:03.986172,complete,resource_stub
case_000071,A_Accepted,2024-01-07T05:04:39.187741,complete,resource_stub
case_000071,O_Create Offer,2024-01-07T05:04:39.187741,start,resource_stub
case_000071,O_Create Offer,2024-01-07T05:16:56.590582,complete,resource_stub
case_000071,O_Sent (mail and online),2024-01-07T05:16:56.590582,start,resource_stub
case_000071,O_Sent (mail and online),2024-01-07T05:28:18.644339,complete,resource_stub
case_000071,A_Complete,2024-01-07T05:28:18.644339,start,resource_stub
case_000071,A_Complete,2024-01-07T05:30:54.058162,complete,resource_stub
case_000072,__PROCESS_START__,2024-01-07T09:33:49.841765,start,
case_000072,A_Create Application,2024-01-07T09:33:49.841765,start,resource_stub
case_000072,A_Create Application,2024-01-07T09:34:43.954903,complete,resource_stub
case_000072,A_Submitted,2024-01-07T09:34:43.954903,start,resource_stub
case_000072,A_Submitted,2024-01-07T09:35:59.550836,complete,resource_stub
case_000072,A_Concept,2024-01-07T09:35:59.550836,start,resource_stub
case_000072,A_Concept,2024-01-07T09:44:11.091626,complete,resource_stub
case_000072,A_Accepted,2024-01-07T09:44:11.091626,start,resource_stub
case_000072,A_Accepted,2024-01-07T11:41:00.587585,complete,resource_stub
case_000072,O_Create Offer,2024-01-07T11:41:00.587585,start,resource_stub
case_000072,O_Create Offer,2024-01-07T11:41:49.793678,complete,resource_stub
case_000072,O_Sent (mail and online),2024-01-07T11:41:49.793678,start,resource_stub
case_000072,O_Sent (mail and online),2024-01-07T11:46:50.338910,complete,resource_stub
case_000072,A_Complete,2024-01-07T11:46:50.338910,start,resource_stub
case_000072,A_Complete,2024-01-07T11:50:59.642655,complete,resource_stub
case_000073,__PROCESS_START__,2024-01-07T14:34:51.267959,start,
case_000073,A_Create Application,2024-01-07T14:34:51.267959,start,resource_stub
case_000073,A_Create Application,2024-01-07T14:34:59.510783,complete,resource_stub
case_000073,A_Submitted,2024-01-07T14:34:59.510783,start,resource_stub
case_000073,A_Submitted,2024-01-07T14:37:03.029001,complete,resource_stub
case_000073,A_Concept,2024-01-07T14:37:03.029001,start,resource_stub
case_000073,A_Concept,2024-01-07T14:45:48.034118,complete,resource_stub
case_000073,A_Accepted,2024-01-07T14:45:48.034118,start,resource_stub
case_000074,__PROCESS_START__,2024-01-07T15:29:16.032828,start,
case_000074,A_Create Application,2024-01-07T15:29:16.032828,start,resource_stub
case_000074,A_Create Application,2024-01-07T15:29:31.510714,complete,resource_stub
case_000074,A_Submitted,2024-01-07T15:29:31.510714,start,resource_stub
case_000074,A_Submitted,2024-01-07T15:30:28.701690,complete,resource_stub
case_000074,A_Concept,2024-01-07T15:30:28.701690,start,resource_stub
case_000074,A_Concept,2024-01-07T15:44:44.875904,complete,resource_stub
case_000074,A_Accepted,2024-01-07T15:44:44.875904,start,resource_stub
case_000073,A_Accepted,2024-01-07T16:00:07.255931,complete,resource_stub
case_000073,O_Create Offer,2024-01-07T16:00:07.255931,start,resource_stub
case_000074,A_Accepted,2024-01-07T16:32:14.498092,complete,resource_stub
case_000074,O_Create Offer,2024-01-07T16:32:14.498092,start,resource_stub
case_000073,O_Create Offer,2024-01-07T16:43:05.311890,complete,resource_stub
case_000073,O_Sent (mail and online),2024-01-07T16:43:05.311890,start,resource_stub
case_000074,O_Create Offer,2024-01-07T16:46:32.427526,complete,resource_stub
case_000074,O_Sent (mail and online),2024-01-07T16:46:32.427526,start,resource_stub
case_000073,O_Sent (mail and online),2024-01-07T16:57:01.931576,complete,resource_stub
case_000073,A_Complete,2024-01-07T16:57:01.931576,start,resource_stub
case_000073,A_Complete,2024-01-07T16:58:29.146190,complete,resource_stub
case_000074,O_Sent (mail and online),2024-01-07T17:04:22.431957,complete,resource_stub
case_000074,A_Complete,2024-01-07T17:04:22.431957,start,resource_stub
case_000074,A_Complete,2024-01-07T17:04:48.068682,complete,resource_stub
case_000075,__PROCESS_START__,2024-01-07T18:02:41.807370,start,
case_000075,A_Create Application,2024-01-07T18:02:41.807370,start,resource_stub
case_000075,A_Create Application,2024-01-07T18:02:47.679452,complete,resource_stub
case_000075,A_Submitted,2024-01-07T18:02:47.679452,start,resource_stub
case_000075,A_Submitted,2024-01-07T18:04:20.711449,complete,resource_stub
case_000075,A_Concept,2024-01-07T18:04:20.711449,start,resource_stub
case_000076,__PROCESS_START__,2024-01-07T19:15:12.667993,start,
case_000076,A_Create Application,2024-01-07T19:15:12.667993,start,resource_stub
case_000076,A_Create Application,2024-01-07T19:17:21.884565,complete,resource_stub
case_000076,A_Submitted,2024-01-07T19:17:21.884565,start,resource_stub
case_000076,A_Submitted,2024-01-07T19:19:27.912634,complete,resource_stub
case_000076,A_Concept,2024-01-07T19:19:27.912634,start,resource_stub
case_000076,A_Concept,2024-01-07T20:50:39.006403,complete,resource_stub
case_000076,A_Accepted,2024-01-07T20:50:39.006403,start,resource_stub
case_000076,A_Accepted,2024-01-07T22:57:13.912247,complete,resource_stub
case_000076,O_Create Offer,2024-01-07T22:57:13.912247,start,resource_stub
case_000076,O_Create Offer,2024-01-07T23:39:19.982165,complete,resource_stub
case_000076,O_Sent (mail and online),2024-01-07T23:39:19.982165,start,resource_stub
case_000076,O_Sent (mail and online),2024-01-08T00:09:12.780319,complete,resource_stub
case_000076,A_Complete,2024-01-08T00:09:12.780319,start,resource_stub
case_000076,A_Complete,2024-01-08T00:10:19.483736,complete,resource_stub
case_000077,__PROCESS_START__,2024-01-08T01:09:25.302522,start,
case_000077,A_Create Application,2024-01-08T01:09:25.302522,start,resource_stub
case_000077,A_Create Application,2024-01-08T01:09:31.479689,complete,resource_stub
case_000077,A_Submitted,2024-01-08T01:09:31.479689,start,resource_stub
case_000077,A_Submitted,2024-01-08T01:09:51.318764,complete,resource_stub
case_000077,A_Concept,2024-01-08T01:09:51.318764,start,resource_stub
case_000077,A_Concept,2024-01-08T01:17:57.058725,complete,resource_stub
case_000077,A_Accepted,2024-01-08T01:17:57.058725,start,resource_stub
case_000078,__PROCESS_START__,2024-01-08T02:37:50.799910,start,
case_000078,A_Create Application,2024-01-08T02:37:50.799910,start,resource_stub
case_000078,A_Create Application,2024-01-08T02:41:59.812892,complete,resource_stub
case_000078,A_Submitted,2024-01-08T02:41:59.812892,start,resource_stub
case_000078,A_Submitted,2024-01-08T02:42:29.315515,complete,resource_stub
case_000078,A_Concept,2024-01-08T02:42:29.315515,start,resource_stub
case_000075,A_Concept,2024-01-08T03:21:51.406318,complete,resource_stub
case_000075,A_Accepted,2024-01-08T03:21:51.406318,start,resource_stub
case_000079,__PROCESS_START__,2024-01-08T03:22:09.515867,start,
case_000079,A_Create Application,2024-01-08T03:22:09.515867,start,resource_stub
case_000079,A_Create Application,2024-01-08T03:23:04.616698,complete,resource_stub
case_000079,A_Submitted,2024-01-08T03:23:04.616698,start,resource_stub
case_000079,A_Submitted,2024-01-08T03:24:56.765773,complete,resource_stub
case_000079,A_Concept,2024-01-08T03:24:56.765773,start,resource_stub
case_000077,A_Accepted,2024-01-08T03:30:47.632265,complete,resource_stub
case_000077,O_Create Offer,2024-01-08T03:30:47.632265,start,resource_stub
case_000077,O_Create Offer,2024-01-08T03:34:26.584165,complete,resource_stub
case_000077,O_Sent (mail and online),2024-01-08T03:34:26.584165,start,resource_stub
case_000077,O_Sent (mail and online),2024-01-08T03:51:33.138313,complete,resource_stub
case_000077,A_Complete,2024-01-08T03:51:33.138313,start,resource_stub
case_000078,A_Concept,2024-01-08T03:54:37.202984,complete,resource_stub
case_000078,A_Accepted,2024-01-08T03:54:37.202984,start,resource_stub
case_000080,__PROCESS_START__,2024-01-08T04:02:56.324951,start,
case_000080,A_Create Application,2024-01-08T04:02:56.324951,start,resource_stub
case_000080,A_Create Application,2024-01-08T04:03:04.129112,complete,resource_stub
case_000080,A_Submitted,2024-01-08T04:03:04.129112,start,resource_stub
case_000080,A_Submitted,2024-01-08T04:03:48.997628,complete,resource_stub
case_000080,A_Concept,2024-01-08T04:03:48.997628,start,resource_stub
case_000077,A_Complete,2024-01-08T04:08:16.476601,complete,resource_stub
case_000078,A_Accepted,2024-01-08T04:08:20.881965,complete,resource_stub
case_000078,O_Create Offer,2024-01-08T04:08:20.881965,start,resource_stub
case_000079,A_Concept,2024-01-08T04:47:37.678104,complete,resource_stub
case_000079,A_Accepted,2024-01-08T04:47:37.678104,start,resource_stub
case_000080,A_Concept,2024-01-08T05:11:41.241041,complete,resource_stub
case_000080,A_Accepted,2024-01-08T05:11:41.241041,start,resource_stub
case_000078,O_Create Offer,2024-01-08T05:43:34.458789,complete,resource_stub
case_000078,O_Sent (mail and online),2024-01-08T05:43:34.458789,start,resource_stub
case_000078,O_Sent (mail and online),2024-01-08T05:44:21.882426,complete,resource_stub
case_000078,A_Complete,2024-01-08T05:44:21.882426,start,resource_stub
case_000079,A_Accepted,2024-01-08T05:48:15.587406,complete,resource_stub
case_000079,O_Create Offer,2024-01-08T05:48:15.587406,start,resource_stub
case_000078,A_Complete,2024-01-08T05:50:13.832507,complete,resource_stub
case_000081,__PROCESS_START__,2024-01-08T06:01:36.503955,start,
case_000081,A_Create Application,2024-01-08T06:01:36.503955,start,resource_stub
case_000081,A_Create Application,2024-01-08T06:02:08.746548,complete,resource_stub
case_000081,A_Submitted,2024-01-08T06:02:08.746548,start,resource_stub
case_000081,A_Submitted,2024-01-08T06:05:06.409071,complete,resource_stub
case_000081,A_Concept,2024-01-08T06:05:06.409071,start,resource_stub
case_000075,A_Accepted,2024-01-08T06:16:36.619257,complete,resource_stub
case_000075,O_Create Offer,2024-01-08T06:16:36.619257,start,resource_stub
case_000079,O_Create Offer,2024-01-08T06:17:51.875871,complete,resource_stub
case_000079,O_Sent (mail and online),2024-01-08T06:17:51.875871,start,resource_stub
case_000079,O_Sent (mail and online),2024-01-08T06:19:09.295688,complete,resource_stub
case_000079,A_Complete,2024-01-08T06:19:09.295688,start,resource_stub
case_000079,A_Complete,2024-01-08T06:39:46.941350,complete,resource_stub
case_000075,O_Create Offer,2024-01-08T06:44:07.795795,complete,resource_stub
case_000075,O_Sent (mail and online),2024-01-08T06:44:07.795795,start,resource_stub
case_000082,__PROCESS_START__,2024-01-08T06:45:30.121532,start,
case_000082,A_Create Application,2024-01-08T06:45:30.121532,start,resource_stub
case_000082,A_Create Application,2024-01-08T06:47:38.068605,complete,resource_stub
case_000082,A_Submitted,2024-01-08T06:47:38.068605,start,resource_stub
case_000082,A_Submitted,2024-01-08T06:48:45.181889,complete,resource_stub
case_000082,A_Concept,2024-01-08T06:48:45.181889,start,resource_stub
case_000075,O_Sent (mail and online),2024-01-08T06:59:23.503138,complete,resource_stub
case_000075,A_Complete,2024-01-08T06:59:23.503138,start,resource_stub
case_000075,A_Complete,2024-01-08T07:02:55.045255,complete,resource_stub
case_000082,A_Concept,2024-01-08T07:16:31.773173,complete,resource_stub
case_000082,A_Accepted,2024-01-08T07:16:31.773173,start,resource_stub
case_000080,A_Accepted,2024-01-08T07:42:19.528457,complete,resource_stub
case_000080,O_Create Offer,2024-01-08T07:42:19.528457,start,resource_stub
case_000081,A_Concept,2024-01-08T07:59:03.085643,complete,resource_stub
case_000081,A_Accepted,2024-01-08T07:59:03.085643,start,resource_stub
case_000082,A_Accepted,2024-01-08T08:06:36.927910,complete,resource_stub
case_000082,O_Create Offer,2024-01-08T08:06:36.927910,start,resource_stub
case_000082,O_Create Offer,2024-01-08T08:09:57.688808,complete,resource_stub
case_000082,O_Sent (mail and online),2024-01-08T08:09:57.688808,start,resource_stub
case_000080,O_Create Offer,2024-01-08T08:39:09.259144,complete,resource_stub
case_000080,O_Sent (mail and online),2024-01-08T08:39:09.259144,start,resource_stub
case_000082,O_Sent (mail and online),2024-01-08T08:42:20.945660,complete,resource_stub
case_000082,A_Complete,2024-01-08T08:42:20.945660,start,resource_stub
case_000080,O_Sent (mail and online),2024-01-08T08:49:14.936489,complete,resource_stub
case_000080,A_Complete,2024-01-08T08:49:14.936489,start,resource_stub
case_000082,A_Complete,2024-01-08T08:51:10.260126,complete,resource_stub
case_000083,__PROCESS_START__,2024-01-08T08:52:00.185640,start,
case_000083,A_Create Application,2024-01-08T08:52:00.185640,start,resource_stub
case_000083,A_Create Application,2024-01-08T08:54:51.723277,complete,resource_stub
case_000083,A_Submitted,2024-01-08T08:54:51.723277,start,resource_stub
case_000080,A_Complete,2024-01-08T08:55:23.527474,complete,resource_stub
case_000083,A_Submitted,2024-01-08T08:57:30.542045,complete,resource_stub
case_000083,A_Concept,2024-01-08T08:57:30.542045,start,resource_stub
case_000081,A_Accepted,2024-01-08T11:26:23.479998,complete,resource_stub
case_000081,O_Create Offer,2024-01-08T11:26:23.479998,start,resource_stub
case_000081,O_Create Offer,2024-01-08T11:35:50.162519,complete,resource_stub
case_000081,O_Sent (mail and online),2024-01-08T11:35:50.162519,start,resource_stub
case_000081,O_Sent (mail and online),2024-01-08T11:52:20.941346,complete,resource_stub
case_000081,A_Complete,2024-01-08T11:52:20.941346,start,resource_stub
case_000081,A_Complete,2024-01-08T11:56:12.710760,complete,resource_stub
case_000083,A_Concept,2024-01-08T12:19:28.267437,complete,resource_stub
case_000083,A_Accepted,2024-01-08T12:19:28.267437,start,resource_stub
